,id,neg,neu,pos,compound,Score,tweet
575,584,0.0,1.0,0.0,0.0,2,"""Two roads diverged in a yellow wood, and I chose the one to J&246tunheimr""
- Robert Frost Giant"
576,585,0.297,0.703,0.0,-0.5859,1,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver"
577,586,0.192,0.62,0.189,0.2263,1,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad.."
578,587,0.109,0.822,0.07,-0.2722,1,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low."""
579,588,0.0,1.0,0.0,0.0,1,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)"
580,589,0.163,0.837,0.0,-0.5994,1,"""WHAAAAAAT LMAOOO Cromotoasted creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties"""
581,590,0.286,0.526,0.188,-0.3182,1,"""Walked in that bitch like, NIGGA WE MADE IT"""
582,591,0.686,0.314,0.0,-0.946,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally"
583,592,0.0,0.865,0.135,0.3612,0,"""We're out here, and we're queer""
"" 2, 4, 6, hut We like it in our butt"""
584,594,0.427,0.337,0.236,-0.4019,1,"""Well bitch, biology said..."" &128514&128514&128514"
585,595,0.112,0.759,0.129,0.1027,1,"""What I do? betysweetcocker Gotta report you as spam  80sbaby4life Ladies  if your head game better than your pussy"""
586,596,0.0,1.0,0.0,0.0,1,"""When im done with a hoe i pass her to the squad"" G"
587,597,0.368,0.632,0.0,-0.5423,0,"""Who the fuck you callin jiggaboo, nigga?"""
588,598,0.089,0.844,0.067,0.0971,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an"
589,599,0.179,0.664,0.157,-0.1116,1,"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom"
590,600,0.269,0.534,0.198,-0.516,1,"""Why would I want to play with some pussy?"" - jimmyfallon DEAD SNL"
591,601,0.451,0.549,0.0,-0.8481,1,"""Why would you wanna be the Green Ranger? He's evil"" Duh bitch"
592,602,0.0,0.769,0.231,0.4939,1,"""Why would you want pussy on your side burns?.. Thats a good question"" _hy0ung hahahahaha &128514"
593,603,0.432,0.568,0.0,-0.5859,1,"""Will shank a bitch for ceviche"""
594,604,0.0,0.735,0.265,0.5574,1,"""Work"" - tydollasign Gets me through those rough days hahaha hoes"
595,605,0.163,0.558,0.279,0.4019,1,"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?"
596,606,0.289,0.711,0.0,-0.6908,1,"""Y'all forget he has his brand new baby girl at home"" bitch the cookies are burning"
597,607,0.0,1.0,0.0,0.0,2,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians)....."
598,608,0.0,1.0,0.0,0.0,2,"""Yaoooooooo yea_im_JAMAICAN Mawnin yardies &128154&128155&128536"""
599,609,0.281,0.588,0.131,-0.5106,1,"""Yo bitch on the horn. Tryna shoot a porn."" - KingL That's T shirt worthy Tony"
600,610,0.0,1.0,0.0,0.0,1,"""Yo can I sublet your pussy"" ShitFahdSays"
601,611,0.192,0.556,0.253,0.0516,1,"""Yo feet smell like my puss"" &128514&128557 Whut ? ""Like flowers bitch"" &128514&128557&9995&128553 omg"
602,612,0.236,0.683,0.081,-0.5423,1,"""Yo mama, bitch.""  TheAceTJShow What was the ONE sentence that ended your relationship?"
603,613,0.0,0.672,0.328,0.4449,0,"""You ain't gunna do shit spear chucker"""
604,614,0.0,0.597,0.403,0.7246,1,"""You ain't my bitch"" is my favorite response to long texts"
605,615,0.0,1.0,0.0,0.0,1,"""You and yo boys some pussy cats."""
606,616,0.516,0.484,0.0,-0.4939,1,"""You are a cunt"""
607,617,0.0,0.889,0.111,0.25,1,"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &128514&128514&128514"
608,618,0.0,1.0,0.0,0.0,1,"""You can take someone out of the ghetto, but you can't take the ghetto out of them."""
609,619,0.271,0.729,0.0,-0.6381,1,"""You don't like us colored folks, what the he'll you're not colored you white fucks"" &128514&128514&128514&128514"
610,620,0.0,1.0,0.0,0.0,1,"""You got hella hoes"" http//t.co/ZN1A0gsTpc"
611,621,0.071,0.745,0.184,0.5405,2,"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie dianaaaxo"
612,622,0.0,0.75,0.25,0.4588,1,"""You look cute today )"".. ""Really?"" Helll no, swerve hoe"
613,623,0.0,0.67,0.33,0.6022,2,"""You look like little birds help you get dressed in the morning"""
614,624,0.593,0.407,0.0,-0.8074,0,"""You ol trout mouth ass bitch"" 
DEEEEAAAADD"
615,625,0.162,0.664,0.173,0.0772,1,"""You talk like a fag and your shit's retarded. But that's cool scro, lot's of tards out there living total kick-ass lives"""
616,626,0.156,0.759,0.084,-0.4019,1,"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" redskins NFL concussion jokes"
617,627,0.297,0.703,0.0,-0.5859,1,"""You're a garden rose, and that bitch is a weed."""
618,628,0.562,0.362,0.076,-0.9627,1,"""You're fucked up"" 
No shit you dumb ass cunt now go post pictures if your flat ass titties on ig slut"
619,629,0.0,1.0,0.0,0.0,1,"""Your a queer"". &128530&128530&128530&128530"
620,630,0.235,0.604,0.161,-0.2732,1,"""Your homeboy looking bad and you giving cash to them hoes"""
621,631,0.0,0.631,0.369,0.765,2,"""Your teeth are like the stars."" ""Aww thanks"" ""Yeah... yellow and far away from each other."""
622,632,0.39,0.397,0.213,-0.5526,1,"""Yup. Fuck em Aloha_Hoesss Playing like trash  80sbaby4life Clippers don't wanna play lol"""
623,633,0.0,0.843,0.157,0.5473,1,"""ain't it time for you hoes to get out of here"" LOL this is what Ariana's mom says to us"
624,634,0.494,0.506,0.0,-0.5994,1,"""are we bitches?"" - chellyhernandez"
625,635,0.217,0.783,0.0,-0.6908,0,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes"""
626,636,0.912,0.088,0.0,-0.8834,1,"""bitch freak my shit"""
627,637,0.275,0.725,0.0,-0.5859,1,"""bitch my vagina is a little more resilient than that"" -rosestokoe"
628,638,0.512,0.226,0.262,-0.6759,1,"""but I love him"" nah bitch that ain't love."
629,639,0.0,1.0,0.0,0.0,1,"""but pussy is the root of all drama an attribute put up in they head by they mama."""
630,640,0.0,1.0,0.0,0.0,1,"""call me Keyshawn Johnson cause im catchin erry hoe"""
631,641,0.227,0.531,0.243,0.0534,1,"""captain save a hoe"" is the most annoying phrase"
632,642,0.313,0.687,0.0,-0.8074,1,"""day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch"""
633,643,0.226,0.774,0.0,-0.5859,1,"""don't let your side bitch settle in, I might have to headbutt you Evelyn"""
634,644,0.0,0.618,0.382,0.678,1,"""dont show me no bitch unless she look like Dolly Parton"""
635,645,0.453,0.41,0.137,-0.9313,0,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends."
636,646,0.0,1.0,0.0,0.0,2,"""hick and raver is a venn diagram that has a very large intersection"""
637,647,0.224,0.686,0.09,-0.5719,1,"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - LILBTHEBASEDGOD"
638,648,0.201,0.799,0.0,-0.8074,1,"""if i wasnt in a work place id deck you"" aye fucking right, I'd give you a tyson 4 combo nd end you with an uppercut. Shut the fuck up bitch"
639,649,0.147,0.719,0.133,0.1531,1,"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - Kim's Dad."
640,650,0.26,0.548,0.192,-0.25,1,"""im gonna rip that bitch apart""
""rip what apart""
""lol"""
641,651,0.322,0.678,0.0,-0.5859,1,"""its britney bitch"" - the bible (leviticus 758) http//t.co/ZoAkn1ZlHm"
642,652,0.713,0.217,0.07,-0.9792,1,"""niggas bitches bitch ass niggas dike ass hoes black ass and bright ass hoes fag tags and scally wags"""
643,653,0.117,0.646,0.237,0.3542,1,"""no pussy, or not tryna go to the studio, don't CALL my mufuckin crib like that, god. Yo. Word up god I will BUSS YO SHIT, god, word up"""
644,654,0.114,0.759,0.127,0.0772,1,"""oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute"""
645,655,0.402,0.392,0.207,-0.4509,1,"""omg this bitch is fucking stupid I swear blah blah blah"" a week later omg ilysm bae ur my best friend I swear"
646,656,0.343,0.657,0.0,-0.8074,0,"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race"
647,657,0.608,0.392,0.0,-0.4767,0,"""poor whitey"" http//t.co/3UkKeyznz8"
648,658,0.252,0.748,0.0,-0.4023,1,"""riding with my bros still don't trust these hoes"""
649,659,0.214,0.681,0.105,-0.5423,1,"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. fuckgm"
650,660,0.0,0.838,0.162,0.4404,1,"""whatever you are, be a good one."" -Abraham Lincoln, this quote is not for yall hoes"
651,661,0.0,0.73,0.27,0.799,1,"""when guys say ""Latinas &gt"" they mean the Kim Kardashian looking girls not you bitches that shaped like a mini fridge &amp smell like tortillas"""
652,662,0.433,0.567,0.0,-0.7269,2,"""when rappers say twat it makes me feel weird"" &128514&128514&128514&128557"
653,663,0.186,0.656,0.158,-0.128,1,"""you better pipe your pussy down over there""- EsEx_Ruskii&160lmao wth does that even mean?"
654,664,0.375,0.625,0.0,-0.765,1,"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment"
655,665,0.348,0.652,0.0,-0.4939,1,"""you're being a cunt right now"" -RQ978"
656,666,0.275,0.725,0.0,-0.6908,1, That son of a bitch moment when it rains and you forget your car windows are down
657,667,0.238,0.586,0.176,-0.128,1,"10ThingsThatGetsOnMyNerves Needy hoes, ratchet Hoes, sideline hoes, Beggin' hoes, dumb hoes, looking for love on Facebook hoes.."
658,668,0.275,0.725,0.0,-0.5859,1,11 get to hit any bitch on campus he wants to
659,669,0.201,0.67,0.129,-0.34,1,1personidbitchslap Khamruz. Fa blowin my tl. Up like a bitches spare tire leavin dairy queen
660,670,0.0,0.817,0.183,0.5542,2,2013Faves  &8220grahamorama Snoop and Justin are having so much fun at this Charlie Wilson tribute BETAwards https//t.co/C6NHwUBlXN&8221
661,671,0.0,1.0,0.0,0.0,1,2013TaughtMe how pussy feels &128514&128076
662,672,0.432,0.568,0.0,-0.5859,1,5WordsAfterSex is that all pussy bitch?
663,673,0.263,0.737,0.0,-0.8176,0,"AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. Tcot teaparty azflooding"
664,674,0.245,0.755,0.0,-0.7351,1,AlexFromTarget gets a million retweets but ChrisFromWalmart cant even get a bitch to text him back.... http//t.co/l0XTPSIG8Z
665,675,0.494,0.506,0.0,-0.5994,1,AlexFromTarget had them bitches wet...lmmfao
666,676,0.143,0.67,0.188,0.0,1,"AnnCoulter still calling Obama a 'community organizer' re Syria. Well, she is still cunt as well. So what?"
667,677,0.0,1.0,0.0,0.0,1,AsAGiraffes pussy http//t.co/YaaTsF52tu
668,678,0.0,0.826,0.174,0.2755,2,AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
669,679,0.526,0.474,0.0,-0.9022,1,"BOB Bass over bitches HankJohnson11 bitches on his dick, fishes on the dock"
670,680,0.0,1.0,0.0,0.0,2,"BREAKING AP calls Mass. Governor race for Charlie Baker. Watch live coverage on WCVB, streaming online. http//t.co/S6hY2eVoaT"
671,681,0.388,0.612,0.0,-0.5859,1,BangBangBirdGang ya bitch you 56 -fruit loop
672,682,0.248,0.752,0.0,-0.765,1,Bartending becomes a real bitch when you the bartender are way way taller than the bar was designed for. Holy back pains.
673,683,0.351,0.27,0.378,0.0772,1,BestSongToHaveSexTo bitches love sosa bangbang
674,684,0.0,0.885,0.115,0.541,2,"BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
675,685,0.23,0.665,0.105,-0.5905,1,BitchSlapThursdays 2NITE PURE PASSION DOORS OPEN  10.... But we watching the game in that bitch too&8230 http//t.co/IggoHWEwfh
676,686,0.0,0.84,0.16,0.2732,2,"BlessJesus Amos 33 - Can two walk together, except they be agreed?"
677,687,0.126,0.68,0.194,0.25,2,BlessJesus Amos 510 There are those who hate the one who upholds justice in court and detest the one who tells the truth.
678,688,0.0,1.0,0.0,0.0,2,BlessJesus The Crown of HIS head to the sole of HIS feet
679,689,0.096,0.765,0.139,0.3025,2,BlessJesusAir Matthew 626 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?
680,690,0.0,0.588,0.412,0.7906,2,BlessJesusLove Happy Belated ( Sixty-Fifth) 65 Birthday 28 Aunt Mary Agnes Strong
681,691,0.0,1.0,0.0,0.0,1,Bout2GoCrazy AintNoLevelz2DisShit hungrier then a phat ho on a diet IG http//t.co/nzuBUC2QpR
682,692,0.308,0.58,0.112,-0.6597,1,BurnNotice Fi shoots bean bag rounds at the guy - Hurts like a bitch don't they?
683,693,0.0,1.0,0.0,0.0,0,California is full of white trash
684,694,0.0,1.0,0.0,0.0,0,California is full of white trash who moved from Oklahoma
685,695,0.221,0.684,0.095,-0.5106,1,CelebrityLeakedPhotos YEAH&gt NOW YOU KNOW how it feels knowing the NSA is on all our phones. Quit whining like muslim bitches.
686,696,0.476,0.365,0.159,-0.9333,1,"ChristianBale should be KISSING Moses ass for his fight with God, OTHERWISE WE MIGHT ALL BE FUCKING DEAD&gt retarded ass actor faggot"
687,697,0.0,1.0,0.0,0.0,2,"CommonQuestionIGet

Why uou so ghetto?"
688,698,0.197,0.404,0.399,0.6124,1,Cowboys are 6-1 bitches Cowboysnation another great win Ilove this team
689,699,0.0,1.0,0.0,0.0,1,"Crack that whip, cracker"
690,700,0.0,1.0,0.0,0.0,0,DTLA is trash because of non-Europeans are allowed to live there.
691,701,0.231,0.769,0.0,-0.6705,1,"DUH Transhuman_ That's because they're possibly tucking a penis ""EmperorIra This bitch got man boobs http//t.co/VJvXwLrJoP""&8221"""
692,702,0.0,0.702,0.298,0.7955,1,DearFeministMen there are easier way to get pussy w/out sacrificing your man hood...best of all they dont include losing ur self respect
693,703,0.215,0.561,0.224,0.0739,1,"DegenerateArtist Ain't fuckin' AROUND with Allahs retard crest&gt I GOT BLESSED by Jesus and you are NOT NEXT, you fake ass TEXT&gt"
694,704,0.0,0.95,0.05,0.0951,1,"DegenerateArtist Can't do it ALL on CARD&gt I'm not a French Muslim retard&gt I don't expect or demand a child bride yard, cuz I got MAN DICK&gt"
695,705,0.0,0.777,0.223,0.6931,1,DegenerateArtist Isn't a bitch walks back his words&gt Isn't a WITCH who questions a TURD&gt I'm a GLITCH WHO EVOLVES YOUR ABSURD
696,706,0.063,0.781,0.156,0.362,1,"DegenerateArtist KNOWS words&gt Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt But you can't hear fire can you?"
697,708,0.151,0.849,0.0,-0.4939,2,"DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, climatechange all our scary sense of hillbilly sneeze&gt"
698,709,0.127,0.873,0.0,-0.1531,2,"DerekJeter as a lifelong Yankees man, I will miss you. FirstBallot
Unanimous"
699,710,0.0,1.0,0.0,0.0,0,Dutch farmers are white trash.
700,711,0.0,1.0,0.0,0.0,0,Dutch people who live outside of NewYorkCity are all white trash.
701,712,0.0,1.0,0.0,0.0,2,EarlyBird early morning sunrise dawn bird thebird jerryreed  Kansas City http//t.co/kuVq8UpwUw
702,713,0.33,0.526,0.144,-0.6486,2,Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.
703,714,0.0,0.751,0.249,0.743,2,Ebola is a great metaphor for how GOP teaparty policies eat off of vital organs until the host dies. Tcot teabaggers
704,715,0.0,1.0,0.0,0.0,2,ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth
705,716,0.146,0.519,0.335,0.6124,1,FACT  KeyshBeChillin Kanye is best when a good piece of pussy fucks him over
706,717,0.0,0.892,0.108,0.1779,1,Fact females that tweet ALL the dayum day r hoes that need attention ijs wontgetme
707,718,0.263,0.508,0.229,-0.1027,2,"FemaleLogic is worse than the jig, I'm convinced"
708,719,0.0,1.0,0.0,0.0,2,FireCashman Why?? Because I am having to root for the Royals in October. Yankees
709,720,0.436,0.493,0.071,-0.9165,1,FreeElChapo is trending? why cus French Montana's bitch ass?? you fucks that think selling drugs is cool are the LAMEST POSERS
710,721,0.388,0.612,0.0,-0.5859,1,FreeballoutPartyPart3 bitch it's going 3 mo weeks&128588
711,722,0.0,1.0,0.0,0.0,1,FreshmanAdvice and if you ain't a hoe get up out my traphouseeeeeeee
712,723,0.105,0.742,0.153,0.2718,2,"Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,"
713,724,0.125,0.624,0.252,0.4648,2,HOLIDAYSEASONLIVE ShyGlizzy plies Shy Glizzy Feat Plies - FREE THA GANG http//t.co/pYGOSk0qCP
714,725,0.0,0.833,0.167,0.4215,2,HappyColumbusDay  If is wasn't for America.................KarlMarx would never have thought of sharing colonialism with injuns 
715,726,0.32,0.68,0.0,-0.8192,2,HappyColumbusDay .....hate to sound all PETA callous and all........but buffalo had it a LOT WORSE than the injuns..........
716,727,0.397,0.489,0.115,-0.7343,1,Havok is one bad bitch wouldn't wanna mess with her TNA IMPACT
717,728,0.321,0.679,0.0,-0.6367,2,HellYeah  BaconGawd No  HuffingtonPost Happy Fall Pumpkin Spice Oreos are here http//t.co/2prvsKantE http//t.co/hleYm0YC29
718,729,0.0,0.82,0.18,0.5106,2,"HelloBrookland We're here at the MonroeStMarket opening Serving free samples of cider, vegan sliders, brownies http//t.co/BW9uYtLQu1"
719,730,0.0,1.0,0.0,0.0,2,"HolySpirit Joshua 13 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses."
720,731,0.0,1.0,0.0,0.0,1,HonestyHour in middle school hoes used to call me a Mandingo warrior
721,732,0.0,1.0,0.0,0.0,1,IDontHaveTimeFor Ratchet hoes.
722,733,0.143,0.857,0.0,-0.25,1,IHopeSomeday that these hoes just find their own relationship instead of ruining others
723,734,0.103,0.675,0.222,0.4588,1,"IStandWithRand Wise up RINO pussies, real leaders like Rand, Cruz, Lee, Bachmann etc. actually exist. Fight or go home. TeaParty"
724,735,0.0,0.468,0.532,0.8442,2,IU 8 straight nation college soccer champions Wow hoosiernation hoosiers &9917&127942
725,736,0.0,0.902,0.098,0.34,2,"IU should make me an honorary student, id be way cooler than the other international students. i have my own football card hoosiers"
